date,station_id,rainfall_mm,w_avg,w_max,w_min,q_avg,q_max,q_min,flood_category
7/7/2022,BAD01,0,0.95,1.01,0.88,35.74,38.68,32.47,Normal
7/8/2022,BAD01,0,0.86,0.93,0.8,31.37,34.81,28.86,Normal
7/9/2022,BAD01,0,0.79,0.93,0.7,28.37,34.81,24.56,Normal
7/10/2022,BAD01,8.9,0.69,0.8,0.6,24.2,28.86,20.53,Normal
7/11/2022,BAD01,0,0.79,0.95,0.68,28.36,35.77,23.74,Normal
7/12/2022,BAD01,0,0.75,0.88,0.62,26.87,32.47,21.32,Normal
7/13/2022,BAD01,1.9,0.67,0.85,0.53,23.57,31.1,17.88,Normal
7/14/2022,BAD01,1.7,0.69,0.88,0.51,24.45,32.47,17.14,Normal
7/15/2022,BAD01,6,0.79,0.92,0.68,28.51,34.34,23.74,Normal
7/16/2022,BAD01,12.1,0.84,0.96,0.74,30.82,36.25,26.25,Normal
7/17/2022,BAD01,2.2,0.94,1,0.85,35.36,38.19,31.1,Normal
7/18/2022,BAD01,2.3,0.86,0.9,0.81,31.73,33.4,29.3,Normal
7/19/2022,BAD01,1,0.81,0.85,0.77,29.29,31.1,27.54,Normal
7/20/2022,BAD01,1.5,0.76,0.81,0.7,26.96,29.3,24.56,Normal
7/21/2022,BAD01,10.6,0.86,1.27,0.76,31.84,52.27,27.11,Normal
7/22/2022,BAD01,0.8,2.32,2.65,1.42,122.5,147.03,60.78,Normal
7/23/2022,BAD01,0,1.5,2.06,1.19,65.94,102.19,47.93,Normal
7/24/2022,BAD01,0,1,1.18,0.82,38.52,47.4,29.75,Normal
7/25/2022,BAD01,0,0.73,0.81,0.61,25.8,29.3,20.92,Normal
7/26/2022,BAD01,0,0.68,0.79,0.55,23.66,28.42,18.62,Normal
7/27/2022,BAD01,90.7,0.87,1.81,0.63,33.38,85.07,21.71,Normal
7/28/2022,BAD01,0.2,2.2,2.39,1.85,112.18,126.53,87.73,Normal
7/29/2022,BAD01,0,1.39,1.81,1,59.8,85.07,38.19,Normal
7/30/2022,BAD01,20,1.15,1.36,0.98,46.09,57.32,37.21,Normal
7/31/2022,BAD01,22.7,1.21,1.8,1,49.56,84.41,38.19,Normal
8/1/2022,BAD01,19.2,2.65,3.24,1.88,148.23,197.68,89.75,Normal
8/2/2022,BAD01,7.2,3.25,3.31,3.1,198.47,204.05,185.16,Normal
8/3/2022,BAD01,17,3.02,3.09,2.85,177.82,184.28,163.57,Normal
8/4/2022,BAD01,0.5,2.62,2.82,2.4,144.44,161.05,127.29,Normal
8/5/2022,BAD01,0.4,2.07,2.37,1.78,102.98,125,83.1,Normal
8/6/2022,BAD01,2.4,1.6,1.75,1.4,71.44,81.14,59.62,Normal
8/7/2022,BAD01,0,1.24,1.37,1.14,50.69,57.89,45.29,Normal
8/8/2022,BAD01,0,1.07,1.14,0.97,41.91,45.29,36.73,Normal
8/9/2022,BAD01,0,0.96,1.04,0.88,36.11,40.17,32.47,Normal
8/10/2022,BAD01,0,0.89,0.99,0.83,33.15,37.7,30.19,Normal
8/11/2022,BAD01,0,0.82,0.89,0.74,29.85,32.94,26.25,Normal
8/12/2022,BAD01,0,0.77,0.85,0.7,27.54,31.1,24.56,Normal
8/13/2022,BAD01,0,0.79,0.87,0.69,28.36,32.01,24.15,Normal
8/14/2022,BAD01,0.2,0.77,0.85,0.68,27.63,31.1,23.74,Normal
8/15/2022,BAD01,0,0.83,0.91,0.7,30.08,33.87,24.56,Normal
8/16/2022,BAD01,0,0.86,0.9,0.8,31.39,33.4,28.86,Normal
8/17/2022,BAD01,0.5,0.81,0.84,0.78,29.16,30.65,27.98,Normal
8/18/2022,BAD01,7.2,0.79,0.82,0.74,28.33,29.75,26.25,Normal
8/19/2022,BAD01,0,0.81,0.89,0.74,29.38,32.94,26.25,Normal
8/20/2022,BAD01,0,0.86,0.88,0.81,31.44,32.47,29.3,Normal
8/21/2022,BAD01,0.7,0.79,0.81,0.77,28.34,29.3,27.54,Normal
8/22/2022,BAD01,7.1,0.79,0.84,0.74,28.36,30.65,26.25,Normal
8/23/2022,BAD01,2.6,0.99,1.08,0.84,37.83,42.19,30.65,Normal
8/24/2022,BAD01,5.4,0.91,0.99,0.83,34.05,37.7,30.19,Normal
8/25/2022,BAD01,1.2,0.77,0.86,0.77,30.03,31.55,27.54,Normal
8/26/2022,BAD01,14.1,0.79,0.86,0.73,28.44,31.55,25.82,Normal
8/27/2022,BAD01,8.7,1.35,1.56,0.87,57.35,69.15,32.01,Normal
8/28/2022,BAD01,6.1,1.22,1.46,0.96,49.6,63.13,36.25,Normal
8/29/2022,BAD01,0,0.9,0.95,0.83,33.42,35.77,30.19,Normal
8/30/2022,BAD01,122.5,0.97,1.07,0.89,36.87,41.68,32.94,Normal
8/31/2022,BAD01,115.3,2.45,3.57,1.14,136.61,228.37,45.29,Alert
9/1/2022,BAD01,17.9,3.92,4.08,3.62,262.7,278.97,233.16,Minor Flood
9/2/2022,BAD01,13.6,3.86,4.08,3.46,257.13,278.97,217.96,Minor Flood
9/3/2022,BAD01,14.6,2.9,3.42,2.35,168.75,214.22,123.48,Normal
9/4/2022,BAD01,0.6,2.22,2.3,2.11,113.76,119.7,105.75,Normal
9/5/2022,BAD01,8,2.3,2.52,2.15,119.84,136.64,108.64,Normal
9/6/2022,BAD01,5.1,2.82,2.91,2.56,160.99,168.66,139.81,Normal
9/7/2022,BAD01,3.7,2.38,2.74,2.03,126.27,154.4,100.08,Normal
9/8/2022,BAD01,0,1.76,2,1.48,82.17,97.98,64.32,Normal
9/9/2022,BAD01,0,1.3,1.46,1.1,53.88,63.13,43.21,Normal
9/10/2022,BAD01,0,1.06,1.17,0.9,41.16,46.86,33.4,Normal
9/11/2022,BAD01,0,0.92,1.06,0.77,34.61,41.18,27.54,Normal
9/12/2022,BAD01,0,0.84,0.99,0.7,30.95,37.7,24.56,Normal
9/13/2022,BAD01,0,0.8,0.92,0.7,28.94,34.34,24.56,Normal
9/14/2022,BAD01,0,0.77,0.87,0.65,27.41,32.01,22.52,Normal
9/15/2022,BAD01,6.8,0.84,1.18,0.63,31.15,47.4,21.71,Normal
9/16/2022,BAD01,0,1.09,1.3,0.81,43.19,53.93,29.3,Normal
9/17/2022,BAD01,0,0.76,0.82,0.69,27.02,29.75,24.15,Normal
9/18/2022,BAD01,1,0.67,0.7,0.64,23.4,24.56,22.11,Normal
9/19/2022,BAD01,2.3,0.65,0.66,0.61,22.37,22.92,20.92,Normal
9/20/2022,BAD01,0,0.66,0.69,0.62,22.73,24.15,21.32,Normal
9/21/2022,BAD01,2.7,0.74,0.8,0.68,26.25,28.86,23.74,Normal
9/22/2022,BAD01,0.4,0.77,0.81,0.7,27.41,29.3,24.56,Normal
9/23/2022,BAD01,0,0.73,0.8,0.66,25.88,28.86,22.92,Normal
9/24/2022,BAD01,0,0.73,0.8,0.65,25.72,28.86,22.52,Normal
9/25/2022,BAD01,2.5,0.79,1.03,0.66,28.75,39.67,22.92,Normal
9/26/2022,BAD01,0,1.13,1.19,1.05,44.98,47.93,40.67,Normal
9/27/2022,BAD01,2.8,1.2,1.21,1.19,48.42,49,47.93,Normal
9/28/2022,BAD01,4,1.07,1.21,0.88,41.64,49,32.47,Normal
9/29/2022,BAD01,3.3,0.9,0.97,0.85,33.41,36.73,31.1,Normal
9/30/2022,BAD01,4.8,0.9,0.95,0.84,33.39,35.77,30.65,Normal
10/1/2022,BAD01,18.2,1.15,1.34,0.89,46.17,56.18,32.94,Normal
10/2/2022,BAD01,5.3,1.31,1.37,1.18,54.42,57.89,47.4,Normal
10/3/2022,BAD01,1.9,1.06,1.15,0.98,41.01,45.81,37.21,Normal
10/4/2022,BAD01,8.2,1.05,1.23,0.97,40.84,50.08,36.73,Normal
10/5/2022,BAD01,2.3,1.12,1.25,0.96,44.15,51.17,36.25,Normal
10/6/2022,BAD01,0.4,0.99,1.05,0.94,37.74,40.67,35.29,Normal
10/7/2022,BAD01,9.6,0.99,1.05,0.89,37.85,40.67,32.94,Normal
10/8/2022,BAD01,0.2,0.87,0.94,0.78,32.15,35.29,27.98,Normal
10/9/2022,BAD01,0,0.79,0.9,0.67,28.37,33.4,23.33,Normal
10/10/2022,BAD01,0.1,0.74,0.84,0.63,26.15,30.65,21.71,Normal
10/11/2022,BAD01,2.8,0.73,0.85,0.63,25.84,31.1,21.71,Normal
10/12/2022,BAD01,52.8,1,1.66,0.62,38.7,75.37,21.32,Normal
10/13/2022,BAD01,117.9,2.37,2.65,1.85,125.1,147.03,87.73,Normal
10/14/2022,BAD01,42.8,3.04,3.29,2.74,180.27,202.22,154.4,Normal
10/15/2022,BAD01,6.4,3.65,3.86,3.33,235.78,256.68,205.88,Alert
10/16/2022,BAD01,29.5,3.83,3.92,3.63,253.88,262.69,234.13,Alert
10/17/2022,BAD01,24.5,3.62,3.71,3.51,233.29,241.89,222.67,Alert
10/18/2022,BAD01,20.4,3.64,3.71,3.47,235.54,241.89,218.9,Alert
10/19/2022,BAD01,5.9,3.22,3.45,2.92,195.88,217.02,169.52,Normal
10/20/2022,BAD01,18.4,2.58,2.9,2.35,141.99,167.81,123.48,Normal
10/21/2022,BAD01,52,2.53,2.98,2.31,138.15,174.67,120.45,Normal
10/22/2022,BAD01,191.5,3.45,3.81,3.01,217.69,251.72,177.27,Alert
10/23/2022,BAD01,49.7,3.9,3.94,3.83,260.99,264.71,253.7,Alert
10/24/2022,BAD01,13.1,3.85,3.91,3.8,255.24,261.69,250.73,Alert
10/25/2022,BAD01,1,3.93,3.95,3.88,263.33,265.72,258.68,Alert
10/26/2022,BAD01,27.1,3.65,3.9,3.31,236.34,260.69,204.05,Alert
10/27/2022,BAD01,1.3,3.06,3.27,2.89,182.11,200.4,166.96,Normal
10/28/2022,BAD01,0,2.51,2.86,2.16,136.21,164.42,109.36,Normal
10/29/2022,BAD01,1.8,1.93,2.12,1.68,93.28,106.47,76.64,Normal
10/30/2022,BAD01,0,1.68,1.8,1.47,76.54,84.41,63.73,Normal
10/31/2022,BAD01,2.3,1.45,1.58,1.42,62.58,70.38,60.78,Normal
11/1/2022,BAD01,0,2.11,2.23,1.68,105.84,114.49,76.64,Normal
11/2/2022,BAD01,8.9,1.9,2.12,1.61,91.26,106.47,72.24,Normal
11/3/2022,BAD01,22.1,1.55,1.6,1.51,68.55,71.62,66.12,Normal
11/4/2022,BAD01,4.1,1.56,1.6,1.48,68.99,71.62,64.32,Normal
11/5/2022,BAD01,12.6,1.43,1.55,1.32,61.23,68.54,55.06,Normal
11/6/2022,BAD01,4.5,1.77,2.29,1.63,82.79,118.95,73.49,Normal
11/7/2022,BAD01,3.7,2.36,2.5,2,124.28,135.06,97.98,Normal
11/8/2022,BAD01,0,1.93,2.04,1.8,92.88,100.78,84.41,Normal
11/9/2022,BAD01,1.6,1.8,2.02,1.72,84.54,99.38,79.2,Normal
11/10/2022,BAD01,0.5,2.63,2.79,2.12,146.04,158.54,106.47,Normal
11/11/2022,BAD01,0,2.24,2.55,1.84,115.89,139.01,87.07,Normal
11/12/2022,BAD01,22.7,1.63,1.8,1.52,73.39,84.41,66.72,Normal
11/13/2022,BAD01,1.5,1.76,1.89,1.61,81.57,90.42,72.24,Normal
11/14/2022,BAD01,10.6,1.66,2.09,1.55,75.91,104.32,68.54,Normal
11/15/2022,BAD01,28.4,2.38,2.49,2.14,126.1,134.28,107.91,Normal
11/16/2022,BAD01,0,2.46,2.55,2.36,131.85,139.01,124.24,Normal
11/17/2022,BAD01,0,2.48,2.6,2.28,133.27,143,118.2,Normal
11/18/2022,BAD01,0,1.88,2.24,1.59,90.12,115.23,71,Normal
11/19/2022,BAD01,0,1.38,1.57,1.23,58.83,69.77,50.08,Normal
11/20/2022,BAD01,0,1.17,1.29,1.05,46.87,53.38,40.67,Normal
11/21/2022,BAD01,0,1.06,1.17,0.94,41.37,46.86,35.29,Normal
11/22/2022,BAD01,0,1.03,1.18,0.94,39.94,47.4,35.29,Normal
11/23/2022,BAD01,0,0.97,1.14,0.8,36.72,45.29,28.86,Normal
11/24/2022,BAD01,0,0.91,1.05,0.82,34.01,40.67,29.75,Normal
11/25/2022,BAD01,0,0.94,1.02,0.86,35.07,39.18,31.55,Normal
11/26/2022,BAD01,0,0.93,1.01,0.86,34.79,38.68,31.55,Normal
11/27/2022,BAD01,5,1.06,1.12,0.95,41.41,44.25,35.77,Normal
11/28/2022,BAD01,0,1.14,1.34,0.98,45.61,56.18,37.21,Normal
11/29/2022,BAD01,0,1.35,1.62,1.18,57.11,72.86,47.4,Normal
11/30/2022,BAD01,4.8,1.88,2.1,1.53,89.97,105.04,67.33,Normal
12/1/2022,BAD01,10.5,1.14,1.49,0.97,45.64,64.92,36.73,Normal
12/2/2022,BAD01,70.7,1.22,1.9,1.08,50.15,91.1,42.19,Normal
12/3/2022,BAD01,18.3,2.11,2.36,1.95,106.13,124.24,94.52,Normal
12/4/2022,BAD01,15.4,2.38,2.57,2.15,125.88,140.6,108.64,Normal
12/5/2022,BAD01,23.3,2.94,3.08,2.62,171.74,183.4,144.61,Normal
12/6/2022,BAD01,0,2.59,2.96,2.15,143.03,172.95,108.64,Normal
12/7/2022,BAD01,0,1.76,2.11,1.42,82.15,105.75,60.78,Normal
12/8/2022,BAD01,0.5,1.25,1.44,1.04,51.59,61.95,40.17,Normal
12/9/2022,BAD01,7.8,1.06,1.2,0.95,41.35,48.46,35.77,Normal
12/10/2022,BAD01,28,1.23,1.52,0.99,50.75,66.72,37.7,Normal
12/11/2022,BAD01,0,1.43,1.55,1.22,61.36,68.54,49.54,Normal
12/12/2022,BAD01,0,1.08,1.23,0.95,42.48,50.08,35.77,Normal
12/13/2022,BAD01,0,0.95,1.07,0.82,35.62,41.68,29.75,Normal
12/14/2022,BAD01,8.2,0.91,1.35,0.77,34.09,56.75,27.54,Normal
12/15/2022,BAD01,13.8,1.86,2,1.42,88.6,97.98,60.78,Normal
12/16/2022,BAD01,10.2,1.78,1.91,1.63,83.13,91.78,73.49,Normal
12/17/2022,BAD01,52.7,1.87,2.1,1.77,89.13,105.04,82.44,Normal
12/18/2022,BAD01,15.4,2.39,2.54,2.16,126.24,138.22,109.36,Normal
12/19/2022,BAD01,0,2.15,2.38,1.85,109.06,125.76,87.73,Normal
12/20/2022,BAD01,2.7,1.63,1.84,1.45,73.75,87.07,62.54,Normal
12/21/2022,BAD01,0,1.47,1.63,1.26,64.08,73.49,51.72,Normal
12/22/2022,BAD01,1.4,1.34,1.43,1.23,56.1,61.37,50.08,Normal
12/23/2022,BAD01,0,1.17,1.36,0.99,47.06,57.32,37.7,Normal
12/24/2022,BAD01,2.7,1.03,1.22,0.86,39.88,49.54,31.55,Normal
12/25/2022,BAD01,12.4,1.03,1.13,0.9,39.88,44.76,33.4,Normal
12/26/2022,BAD01,10.2,1.13,1.24,1,44.66,50.63,38.19,Normal
12/27/2022,BAD01,0,0.99,1.12,0.88,37.75,44.25,32.47,Normal
12/28/2022,BAD01,3.7,0.98,1.04,0.93,37.25,40.17,34.81,Normal
12/29/2022,BAD01,0,1.09,1.14,0.98,42.66,45.29,37.21,Normal
12/30/2022,BAD01,0,0.94,1.07,0.86,35.5,41.68,31.55,Normal
12/31/2022,BAD01,0,0.81,0.87,0.74,29.41,32.01,26.25,Normal
1/1/2023,BAD01,0,0.74,0.8,0.67,26.26,28.86,23.33,Normal
1/2/2023,BAD01,0,0.71,0.74,0.67,24.93,26.25,23.33,Normal
1/3/2023,BAD01,0,0.75,0.8,0.71,26.81,28.86,24.98,Normal
1/4/2023,BAD01,2,0.93,1.16,0.83,35.05,46.34,30.19,Normal
1/5/2023,BAD01,0,1.59,1.82,1.29,71.25,85.74,53.38,Normal
1/6/2023,BAD01,1,1.13,1.25,1.04,44.69,51.17,40.17,Normal
1/7/2023,BAD01,13.4,1.12,1.45,1.03,44.3,62.54,39.67,Normal
1/8/2023,BAD01,17.8,1.48,1.54,1.32,64.33,67.93,55.06,Normal
1/9/2023,BAD01,0,1.49,1.6,1.38,64.85,71.62,58.47,Normal
1/10/2023,BAD01,0,1.55,1.7,1.29,68.96,77.92,53.38,Normal
1/11/2023,BAD01,0,1.19,1.28,1.09,48.2,52.82,42.7,Normal
1/12/2023,BAD01,0,1.08,1.19,0.97,42.13,47.93,36.73,Normal
1/13/2023,BAD01,0,0.9,0.95,0.85,33.44,35.77,31.1,Normal
1/14/2023,BAD01,0,0.83,0.87,0.78,30.3,32.01,27.98,Normal
1/15/2023,BAD01,17,1,1.15,0.87,38.03,45.81,32.01,Normal
1/16/2023,BAD01,5.8,1.29,1.38,1.19,53.49,58.47,47.93,Normal
1/17/2023,BAD01,8.6,1.27,1.4,1.16,52.54,59.62,46.34,Normal
1/18/2023,BAD01,0,1.11,1.19,1.06,43.76,47.93,41.18,Normal
1/19/2023,BAD01,0,1.11,1.19,1.06,43.76,47.93,41.18,Normal
1/20/2023,BAD01,0,0.85,0.98,0.74,31.29,37.21,26.25,Normal
1/21/2023,BAD01,3.9,0.81,0.93,0.72,29.42,34.81,25.4,Normal
1/22/2023,BAD01,0,0.83,0.89,0.74,30.16,32.94,26.25,Normal
1/23/2023,BAD01,21.8,0.86,0.92,0.77,31.49,34.34,27.54,Normal
1/24/2023,BAD01,2.3,1.06,1.16,0.95,41.03,46.34,35.77,Normal
1/25/2023,BAD01,0,1.02,1.2,0.93,39.14,48.46,34.81,Normal
1/26/2023,BAD01,16,1.3,1.46,1.22,53.99,63.13,49.54,Normal
1/27/2023,BAD01,3,1.58,1.7,1.43,70.16,77.92,61.37,Normal
1/28/2023,BAD01,0,1.35,1.47,1.24,57.02,63.73,50.63,Normal
1/29/2023,BAD01,0,0.96,1.21,0.81,36.46,49,29.3,Normal
1/30/2023,BAD01,0,0.75,0.84,0.65,26.61,30.65,22.52,Normal
1/31/2023,BAD01,0,0.67,0.73,0.63,23.32,25.82,21.71,Normal
2/1/2023,BAD01,0,0.66,0.76,0.63,23.13,27.11,21.71,Normal
2/2/2023,BAD01,24.1,0.68,0.83,0.64,23.76,30.19,22.11,Normal
2/3/2023,BAD01,173.4,1.87,2.6,0.86,90.89,143,31.55,Normal
2/4/2023,BAD01,1.8,3.24,3.36,2.84,197.78,208.65,162.73,Normal
2/5/2023,BAD01,0,3.02,3.21,2.62,178.36,194.97,144.61,Normal
2/6/2023,BAD01,1.4,2.17,2.6,1.83,110.93,143,86.4,Normal
2/7/2023,BAD01,3.3,1.64,1.8,1.51,74.1,84.41,66.12,Normal
2/8/2023,BAD01,10.8,1.67,1.85,1.43,76.05,87.73,61.37,Normal
2/9/2023,BAD01,2.9,1.25,1.4,1.05,51.32,59.62,40.67,Normal
2/10/2023,BAD01,0,1.31,1.49,1.03,54.84,64.92,39.67,Normal
2/11/2023,BAD01,0,1.13,1.25,1.05,45,51.17,40.67,Normal
2/12/2023,BAD01,0,0.95,1.03,0.87,35.67,39.67,32.01,Normal
2/13/2023,BAD01,12.5,0.86,0.95,0.77,31.78,35.77,27.54,Normal
2/14/2023,BAD01,0,0.81,0.85,0.76,29.48,31.1,27.11,Normal
2/15/2023,BAD01,0,0.76,0.82,0.7,26.96,29.75,24.56,Normal
2/16/2023,BAD01,0,0.87,1.17,0.7,32.38,46.86,24.56,Normal
2/17/2023,BAD01,0,1.12,1.27,0.83,44.41,52.27,30.19,Normal
2/18/2023,BAD01,0,0.78,0.87,0.7,27.83,32.01,24.56,Normal
2/19/2023,BAD01,25,0.97,1.19,0.73,36.98,47.93,25.82,Normal
2/20/2023,BAD01,5.3,1.3,1.38,1.21,54.19,58.47,49,Normal
2/21/2023,BAD01,0,1.3,1.38,1.22,54.21,58.47,49.54,Normal
2/22/2023,BAD01,0,1.51,1.75,1.23,66.11,81.14,50.08,Normal
2/23/2023,BAD01,0,1.01,1.21,0.87,38.98,49,32.01,Normal
2/24/2023,BAD01,3.6,0.87,0.96,0.77,32,36.25,27.54,Normal
2/25/2023,BAD01,14.5,1.33,1.63,0.99,56.1,73.49,37.7,Normal
2/26/2023,BAD01,0,1.54,1.65,1.32,68.15,74.74,55.06,Normal
2/27/2023,BAD01,0,1.03,1.29,0.88,39.71,53.38,32.47,Normal
2/28/2023,BAD01,47.6,1.05,1.51,0.86,40.97,66.12,31.55,Normal
3/1/2023,BAD01,0,1.5,1.8,1.05,66.32,84.41,40.67,Normal
3/2/2023,BAD01,0,0.85,1.03,0.75,31.28,39.67,26.68,Normal
3/3/2023,BAD01,4.9,0.75,0.79,0.71,26.88,28.42,24.98,Normal
3/4/2023,BAD01,1.8,0.85,0.89,0.75,31.31,32.94,26.68,Normal
3/5/2023,BAD01,0,0.84,0.89,0.8,30.65,32.94,28.86,Normal
3/6/2023,BAD01,19.8,0.88,1.21,0.81,32.6,49,29.3,Normal
3/7/2023,BAD01,0,1.43,1.61,1.19,61.28,72.24,47.93,Normal
3/8/2023,BAD01,0,1.33,1.62,0.95,55.82,72.86,35.77,Normal
3/9/2023,BAD01,0,0.93,1.02,0.77,35,39.18,27.54,Normal
3/10/2023,BAD01,1.6,0.96,2.08,0.75,37.2,103.61,26.68,Normal
3/11/2023,BAD01,10.6,1.13,1.27,1,45.04,52.27,38.19,Normal
3/12/2023,BAD01,21.7,1.25,1.9,1.03,51.79,91.1,39.67,Normal
3/13/2023,BAD01,5,2,2.21,1.78,97.99,113.01,83.1,Normal
3/14/2023,BAD01,2.7,1.79,2.38,1.53,84.2,125.76,67.33,Normal
3/15/2023,BAD01,24.7,2.35,2.55,2.05,123.36,139.01,101.48,Normal
3/16/2023,BAD01,7.6,1.64,2.01,1.39,74.61,98.68,59.04,Normal
3/17/2023,BAD01,0,1.58,1.7,1.4,70.22,77.92,59.04,Normal
3/18/2023,BAD01,0,1.12,1.38,0.91,44.68,58.47,33.87,Normal
3/19/2023,BAD01,122.1,1.01,1.1,0.87,38.66,43.21,32.01,Normal
3/20/2023,BAD01,0,2.38,3.03,0.83,131.57,179.01,30.19,Normal
3/21/2023,BAD01,0,2.61,2.98,2.16,144.01,174.67,109.36,Normal
3/22/2023,BAD01,0,1.96,2.15,1.53,95.22,108.64,67.33,Normal
3/23/2023,BAD01,0,1.37,1.5,1.23,57.99,65.52,50.08,Normal
3/24/2023,BAD01,14.1,1.37,1.52,1.24,57.99,66.72,50.63,Normal
3/25/2023,BAD01,0,1.33,1.48,1.15,55.89,64.32,45.81,Normal
3/26/2023,BAD01,0,1.01,1.1,0.91,38.63,43.21,33.87,Normal
3/27/2023,BAD01,0,1.13,1.29,0.97,44.88,53.38,36.73,Normal
3/28/2023,BAD01,0,0.91,1,0.85,33.96,38.19,31.1,Normal
3/29/2023,BAD01,11.8,0.94,0.97,0.91,35.29,36.73,33.87,Normal
3/30/2023,BAD01,2.2,1.81,2.11,0.97,86.77,105.75,36.73,Normal
3/31/2023,BAD01,2.4,1.54,1.82,1.2,68.38,85.74,48.46,Normal
4/1/2023,BAD01,0.6,1.77,2.14,1.19,83.71,107.91,47.93,Normal
4/2/2023,BAD01,1.2,2.16,2.26,1.98,109.1,116.71,96.59,Normal
4/3/2023,BAD01,0,1.96,2.21,1.73,95.24,113.01,79.85,Normal
4/4/2023,BAD01,13.2,2.25,2.53,1.81,116.1,137.43,85.07,Normal
4/5/2023,BAD01,0,2.22,2.52,1.84,114.22,136.64,87.07,Normal
4/6/2023,BAD01,15.1,1.86,2,1.79,88.18,97.98,83.76,Normal
4/7/2023,BAD01,19.1,2.27,2.38,2.05,117.58,125.76,101.48,Normal
4/8/2023,BAD01,0.5,2.01,2.2,1.77,98.76,112.28,82.44,Normal
4/9/2023,BAD01,0.9,1.61,1.76,1.41,72.07,81.79,60.2,Normal
4/10/2023,BAD01,12.2,1.29,1.39,1.14,53.69,59.04,45.29,Normal
4/11/2023,BAD01,0,1.04,1.12,0.96,40.09,44.25,36.25,Normal
4/12/2023,BAD01,0,0.92,0.96,0.86,34.14,36.25,31.55,Normal
4/13/2023,BAD01,26.6,0.87,0.94,0.81,32.13,35.29,29.3,Normal
4/14/2023,BAD01,15.8,1.02,1.24,0.91,39.49,50.63,33.87,Normal
4/15/2023,BAD01,11.5,1.14,1.25,1.03,45.17,51.17,39.67,Normal
4/16/2023,BAD01,0,1.46,1.7,1.17,63.54,77.92,46.86,Normal
4/17/2023,BAD01,0,1.08,1.19,0.89,42.03,47.93,32.94,Normal
4/18/2023,BAD01,0,0.9,1.01,0.78,33.41,38.68,27.98,Normal
4/19/2023,BAD01,0,0.96,1.24,0.74,36.78,50.63,26.25,Normal
4/20/2023,BAD01,0,1.31,1.34,1.25,54.48,56.18,51.17,Normal
4/21/2023,BAD01,20,1.36,1.41,1.33,57.21,60.2,55.62,Normal
4/22/2023,BAD01,2.3,1.23,1.46,0.95,50.25,63.13,35.77,Normal
4/23/2023,BAD01,1.3,0.9,0.97,0.82,33.53,36.73,29.75,Normal
4/24/2023,BAD01,40.4,1.1,1.42,0.8,43.55,60.78,28.86,Normal
4/25/2023,BAD01,7.1,1.44,1.55,1.34,62.17,68.54,56.18,Normal
4/26/2023,BAD01,6.2,1.91,2.05,1.59,92.18,101.48,71,Normal
4/27/2023,BAD01,0,1.7,1.98,1.35,78.16,96.59,56.75,Normal
4/28/2023,BAD01,5.7,1.07,1.31,0.91,41.6,54.49,33.87,Normal
4/29/2023,BAD01,0.8,0.89,1.1,0.83,32.78,43.21,30.19,Normal
4/30/2023,BAD01,0,1.18,1.35,0.97,47.28,56.75,36.73,Normal
5/1/2023,BAD01,12.3,1.29,1.96,0.97,53.92,95.2,36.73,Normal
5/2/2023,BAD01,0,2.14,2.21,1.97,108.16,113.01,95.9,Normal
5/3/2023,BAD01,40.3,1.72,1.93,1.6,79.39,93.14,71.62,Normal
5/4/2023,BAD01,94,1.46,1.78,1.3,63.32,83.1,53.93,Normal
5/5/2023,BAD01,0,2.86,3.09,1.95,165.17,184.28,94.52,Normal
5/6/2023,BAD01,6.9,2.41,2.85,1.9,128.6,163.57,91.1,Normal
5/7/2023,BAD01,3,1.73,1.85,1.6,79.72,87.73,71.62,Normal
5/8/2023,BAD01,1.8,1.46,1.58,1.35,63.1,70.38,56.75,Normal
5/9/2023,BAD01,7.4,1.43,1.56,1.28,61.62,69.15,52.82,Normal
5/10/2023,BAD01,37.9,1.5,1.98,1.23,65.93,96.59,50.08,Normal
5/11/2023,BAD01,12.8,2.6,3.1,2.09,143.76,185.16,104.32,Normal
5/12/2023,BAD01,5.6,3.5,3.73,3.15,221.9,243.84,189.59,Alert
5/13/2023,BAD01,12.6,3.81,3.85,3.74,251.48,255.69,244.82,Alert
5/14/2023,BAD01,13.1,3.67,3.85,3.52,237.78,255.69,223.62,Alert
5/15/2023,BAD01,0.7,4.06,4.24,3.86,277.13,295.62,256.68,Minor Flood
5/16/2023,BAD01,0,4.33,4.36,4.26,305.32,308.33,297.72,Minor Flood
5/17/2023,BAD01,0,3.98,4.31,3.55,268.88,303.01,226.46,Minor Flood
5/18/2023,BAD01,0,3,3.5,2.48,176.85,221.72,133.5,Alert
5/19/2023,BAD01,67.5,2.17,2.44,1.89,110.06,130.38,90.42,Normal
5/20/2023,BAD01,43.3,3.09,3.39,1.98,185.38,211.42,96.59,Normal
5/21/2023,BAD01,60.7,3.67,4.24,3.18,239.49,295.62,192.27,Minor Flood
5/22/2023,BAD01,0,4.07,4.28,3.71,278.61,299.83,241.89,Minor Flood
5/23/2023,BAD01,0,3.15,3.67,2.62,190.4,238,144.61,Alert
5/24/2023,BAD01,1.2,2.21,2.62,1.85,113.53,144.61,87.73,Normal
5/25/2023,BAD01,0,1.62,1.82,1.41,72.71,85.74,60.2,Normal
5/26/2023,BAD01,0,1.27,1.38,1.21,52.06,58.47,49,Normal
5/27/2023,BAD01,3.2,1.13,1.2,1.07,44.72,48.46,41.68,Normal
