date,station_id,rainfall_mm,w_avg,w_max,w_min,q_avg,q_max,q_min,flood_category
1992-08-01,THA01,0.0,2.21,2.54,1.65,61.01,78.48,33.7,Normal
1992-08-02,THA01,0.0,1.55,1.77,1.43,29.56,39.05,24.94,Normal
1992-08-03,THA01,0.0,1.39,1.42,1.36,23.23,24.35,22.03,Normal
1992-08-04,THA01,0.0,1.5,1.55,1.4,27.68,29.84,23.76,Normal
1992-08-05,THA01,0.0,1.5,1.58,1.42,27.7,31.11,24.35,Normal
1992-08-06,THA01,0.0,1.38,1.42,1.36,23.06,24.35,22.03,Normal
1992-08-07,THA01,0.0,1.46,1.49,1.43,26.15,27.36,24.94,Normal
1992-08-08,THA01,0.0,1.41,1.43,1.4,24.11,24.94,23.76,Normal
1992-08-09,THA01,0.0,1.4,1.43,1.34,23.52,24.94,21.46,Normal
1992-08-10,THA01,0.0,1.28,1.34,1.25,19.21,21.46,18.14,Normal
1992-08-11,THA01,0.0,1.22,1.25,1.22,17.25,18.14,17.07,Normal
1992-08-12,THA01,0.0,1.23,1.25,1.22,17.49,18.14,17.07,Normal
1992-08-13,THA01,0.0,1.21,1.25,1.17,16.92,18.14,15.51,Normal
1992-08-14,THA01,0.0,1.14,1.17,1.11,14.5,15.51,13.51,Normal
1992-08-15,THA01,0.0,1.1,1.11,1.08,13.16,13.51,12.54,Normal
1992-08-16,THA01,0.0,1.08,1.08,1.07,12.48,12.54,12.06,Normal
1992-08-17,THA01,0.0,1.1,1.1,1.08,12.96,13.02,12.54,Normal
1992-08-18,THA01,0.0,1.08,1.08,1.05,12.36,12.54,11.59,Normal
1992-08-19,THA01,0.0,1.05,1.05,1.04,11.47,11.59,11.12,Normal
1992-08-20,THA01,0.0,1.03,1.04,1.02,10.91,11.12,10.67,Normal
1992-08-21,THA01,0.0,1.01,1.02,0.99,10.29,10.67,9.77,Normal
1992-08-22,THA01,0.0,0.97,0.99,0.96,9.24,9.77,8.89,Normal
1992-08-23,THA01,0.0,0.96,0.96,0.94,8.79,8.89,8.47,Normal
1992-08-24,THA01,0.0,0.95,0.96,0.94,8.52,8.89,8.47,Normal
1992-08-25,THA01,0.0,0.95,0.96,0.94,8.73,8.89,8.47,Normal
1992-08-26,THA01,0.0,0.99,1.04,0.96,9.79,11.12,8.89,Normal
1992-08-27,THA01,0.0,1.06,1.08,1.05,11.94,12.54,11.59,Normal
1992-08-28,THA01,0.0,1.2,1.62,1.05,16.9,32.4,11.59,Normal
1992-08-29,THA01,0.0,2.13,2.65,1.68,57.01,84.52,35.01,Normal
1992-08-30,THA01,0.0,2.96,3.2,2.68,102.97,117.75,86.28,Normal
1992-08-31,THA01,0.0,2.75,3.0,2.45,90.36,105.35,73.41,Normal
1992-09-01,THA01,10.9,2.16,2.41,2.0,57.83,70.91,49.74,Normal
1992-09-02,THA01,6.6,1.83,1.98,1.75,41.82,49.01,38.37,Normal
1992-09-03,THA01,0.0,1.67,1.75,1.6,34.75,38.37,31.75,Normal
1992-09-04,THA01,2.8,1.51,1.58,1.46,28.19,31.11,26.14,Normal
1992-09-05,THA01,4.6,1.54,1.65,1.43,29.38,33.7,24.94,Normal
1992-09-06,THA01,4.1,1.4,1.43,1.24,23.88,24.94,17.71,Normal
1992-09-07,THA01,5.4,1.58,1.74,1.4,30.97,37.69,23.76,Normal
1992-09-08,THA01,3.6,1.65,1.75,1.55,34.09,38.37,29.84,Normal
1992-09-09,THA01,6.1,1.54,1.57,1.49,29.22,30.48,27.36,Normal
1992-09-10,THA01,4.6,1.73,2.38,1.55,37.9,69.27,29.84,Normal
1992-09-11,THA01,21.8,3.6,4.07,2.56,144.76,176.91,79.33,Alert
1992-09-12,THA01,0.0,2.44,3.44,2.03,74.26,133.58,51.23,Normal
1992-09-13,THA01,0.0,1.87,2.01,1.74,43.76,50.49,37.69,Normal
1992-09-14,THA01,0.0,1.67,1.72,1.62,34.75,37.02,32.4,Normal
1992-09-15,THA01,0.0,1.56,1.62,1.52,30.22,32.4,28.59,Normal
1992-09-16,THA01,0.0,1.48,1.52,1.45,26.96,28.59,25.54,Normal
1992-09-17,THA01,0.0,1.39,1.45,1.34,23.33,25.54,21.46,Normal
1992-09-18,THA01,0.0,1.32,1.34,1.3,20.8,21.46,19.77,Normal
1992-09-19,THA01,0.0,1.28,1.3,1.26,19.13,19.77,18.68,Normal
1992-09-20,THA01,0.0,1.25,1.26,1.22,17.98,18.68,17.07,Normal
1992-09-21,THA01,0.0,1.2,1.22,1.19,16.44,17.07,16.03,Normal
1992-09-22,THA01,4.8,1.18,1.19,1.17,15.73,16.03,15.51,Normal
1992-09-23,THA01,3.6,1.21,1.22,1.17,16.66,17.07,15.51,Normal
1992-09-24,THA01,0.0,1.22,1.23,1.2,16.96,17.6,16.55,Normal
1992-09-25,THA01,0.0,1.29,1.42,1.23,19.65,24.35,17.6,Normal
1992-09-26,THA01,14.0,1.63,1.95,1.45,33.26,47.54,25.54,Normal
1992-09-27,THA01,12.7,2.15,2.16,2.01,57.58,58.08,50.49,Normal
1992-09-28,THA01,4.3,3.14,3.37,2.68,114.27,128.57,86.28,Normal
1992-09-29,THA01,14.0,2.08,2.62,1.89,54.31,82.78,44.65,Normal
1992-09-30,THA01,11.4,1.95,2.12,1.74,47.45,55.77,37.69,Normal
1992-10-01,THA01,82.3,1.79,2.22,1.65,40.52,61.22,33.7,Normal
1992-10-02,THA01,9.7,2.17,2.68,2.0,58.88,86.28,49.74,Normal
1992-10-03,THA01,25.6,2.34,2.71,2.16,67.67,88.04,58.08,Normal
1992-10-04,THA01,15.1,2.12,2.16,2.03,55.97,58.08,51.23,Normal
1992-10-05,THA01,11.3,1.91,2.03,1.81,45.43,51.23,41.13,Normal
1992-10-06,THA01,8.1,1.78,1.86,1.74,39.58,43.23,37.69,Normal
1992-10-07,THA01,45.1,1.85,2.03,1.8,43.05,51.23,40.43,Normal
1992-10-08,THA01,15.3,2.45,2.76,1.48,73.62,90.71,26.75,Normal
1992-10-09,THA01,10.1,2.2,2.74,1.71,61.28,89.82,36.34,Normal
1992-10-10,THA01,37.2,2.49,2.53,2.44,75.55,77.63,72.57,Normal
1992-10-11,THA01,40.4,2.33,2.42,2.21,66.69,71.74,60.43,Normal
1992-10-12,THA01,30.6,2.27,2.51,2.13,63.78,76.78,56.54,Normal
1992-10-13,THA01,110.8,3.56,4.42,2.54,143.36,202.83,78.48,Alert
1992-10-14,THA01,8.3,2.82,3.95,2.33,95.84,168.16,66.82,Normal
1992-10-15,THA01,10.1,2.2,2.32,2.09,59.71,66.01,54.24,Normal
1992-10-16,THA01,7.3,2.04,2.19,1.92,52.1,59.64,46.09,Normal
1992-10-17,THA01,0.0,1.79,1.92,1.71,40.26,46.09,36.34,Normal
1992-10-18,THA01,0.0,1.67,1.71,1.62,34.66,36.34,32.4,Normal
1992-10-19,THA01,0.0,1.58,1.62,1.52,30.72,32.4,28.59,Normal
1992-10-20,THA01,0.0,1.5,1.52,1.46,27.59,28.59,26.14,Normal
1992-10-21,THA01,0.0,1.45,1.46,1.43,25.54,26.14,24.94,Normal
1992-10-22,THA01,0.0,1.4,1.43,1.37,23.74,24.94,22.6,Normal
1992-10-23,THA01,13.6,1.33,1.37,1.22,21.07,22.6,17.07,Normal
1992-10-24,THA01,7.3,1.31,1.31,1.31,20.33,20.33,20.33,Normal
1992-10-25,THA01,5.1,1.3,1.31,1.28,20.1,20.33,19.22,Normal
1992-10-26,THA01,8.3,1.25,1.28,1.25,18.3,19.22,18.14,Normal
1992-10-27,THA01,10.3,1.26,1.4,1.23,18.48,23.76,17.6,Normal
1992-10-28,THA01,5.7,1.45,1.49,1.42,25.62,27.36,24.35,Normal
1992-10-29,THA01,8.1,1.43,1.46,1.39,24.83,26.14,23.18,Normal
1992-10-30,THA01,18.6,1.37,1.4,1.34,22.46,23.76,21.46,Normal
1992-10-31,THA01,30.3,1.5,2.1,1.34,27.99,55.0,21.46,Normal
1992-11-01,THA01,43.6,2.07,2.42,1.74,53.67,71.74,37.69,Normal
1992-11-02,THA01,51.6,2.08,3.67,1.62,56.57,148.99,32.4,Normal
1992-11-03,THA01,51.5,2.23,3.41,1.9,62.67,131.57,45.37,Normal
1992-11-04,THA01,14.6,1.79,2.19,1.68,40.27,59.64,35.01,Normal
1992-11-05,THA01,8.4,1.92,2.22,1.71,46.04,61.22,36.34,Normal
1992-11-06,THA01,3.4,1.75,2.16,1.62,38.61,58.08,32.4,Normal
1992-11-07,THA01,18.1,1.69,2.04,1.6,35.68,51.98,31.75,Normal
1992-11-08,THA01,15.8,1.55,1.58,1.51,29.51,31.11,27.97,Normal
1992-11-09,THA01,8.3,1.85,3.08,1.22,45.41,110.07,17.07,Normal
1992-11-10,THA01,5.7,2.15,2.7,1.8,57.6,87.16,40.43,Normal
1992-11-11,THA01,127.8,2.39,2.8,2.03,70.43,93.4,51.23,Normal
1992-11-12,THA01,70.3,2.59,3.66,2.01,83.09,147.94,50.49,Normal
1992-11-13,THA01,48.3,4.46,4.89,3.67,206.58,239.48,148.99,Alert
1992-11-14,THA01,0.0,4.4,5.24,3.35,203.71,267.88,127.57,Alert
1992-11-15,THA01,0.0,2.71,3.32,2.39,88.69,125.59,70.09,Normal
1992-11-16,THA01,7.2,2.27,2.38,2.18,63.55,69.27,58.86,Normal
1992-11-17,THA01,0.7,2.09,2.16,2.03,54.19,58.08,51.23,Normal
1992-11-18,THA01,1.1,1.91,2.01,1.86,45.69,50.49,43.23,Normal
1992-11-19,THA01,2.2,1.78,1.83,1.72,39.72,41.82,37.02,Normal
1992-11-20,THA01,8.3,1.66,1.72,1.65,34.25,37.02,33.7,Normal
1992-11-21,THA01,43.1,1.76,2.16,1.65,38.86,58.08,33.7,Normal
1992-11-22,THA01,85.6,2.54,3.54,1.89,79.89,139.68,44.65,Normal
1992-11-23,THA01,1.2,2.34,3.11,1.98,68.16,111.97,49.01,Normal
1992-11-24,THA01,60.1,1.89,2.32,1.72,44.96,66.01,37.02,Normal
1992-11-25,THA01,21.8,1.91,2.32,1.71,46.09,66.01,36.34,Normal
1992-11-26,THA01,47.6,2.03,2.35,1.86,51.58,67.63,43.23,Normal
1992-11-27,THA01,50.8,2.09,2.19,1.97,54.48,59.64,48.27,Normal
1992-11-28,THA01,6.3,1.88,1.95,1.78,43.99,47.54,39.74,Normal
1992-11-29,THA01,45.2,1.72,1.78,1.69,36.74,39.74,35.68,Normal
1992-11-30,THA01,15.3,1.69,1.78,1.65,35.52,39.74,33.7,Normal
1992-12-01,THA01,12.7,1.73,1.84,1.58,37.29,42.53,31.11,Normal
1992-12-02,THA01,17.1,1.62,1.86,1.52,32.49,43.23,28.59,Normal
1992-12-03,THA01,2.1,1.7,1.8,1.62,36.06,40.43,32.4,Normal
1992-12-04,THA01,6.3,1.61,1.69,1.55,32.25,35.68,29.84,Normal
1992-12-05,THA01,20.8,1.49,1.62,1.42,27.39,32.4,24.35,Normal
1992-12-06,THA01,3.1,1.5,1.58,1.45,27.68,31.11,25.54,Normal
1992-12-07,THA01,2.3,1.38,1.43,1.34,23.07,24.94,21.46,Normal
1992-12-08,THA01,3.1,1.6,2.71,1.33,33.31,88.04,20.89,Normal
1992-12-09,THA01,8.1,1.6,2.18,1.42,32.16,58.86,24.35,Normal
1992-12-10,THA01,0.0,1.44,1.63,1.39,25.31,33.04,23.18,Normal
1992-12-11,THA01,7.3,1.49,1.62,1.4,27.06,32.4,23.76,Normal
1992-12-12,THA01,38.3,1.38,1.43,1.28,22.8,24.94,19.22,Normal
1992-12-13,THA01,4.1,1.51,1.66,1.46,28.1,34.35,26.14,Normal
1992-12-14,THA01,2.6,1.71,1.83,1.57,36.37,41.82,30.48,Normal
1992-12-15,THA01,0.0,1.42,1.55,1.37,24.37,29.84,22.6,Normal
1992-12-16,THA01,0.0,1.34,1.37,1.31,21.32,22.6,20.33,Normal
1992-12-17,THA01,0.0,1.29,1.31,1.26,19.76,20.33,18.68,Normal
1992-12-18,THA01,2.3,1.23,1.26,1.22,17.49,18.68,17.07,Normal
1992-12-19,THA01,3.2,1.21,1.22,1.2,16.87,17.07,16.55,Normal
1992-12-20,THA01,0.0,1.2,1.25,1.19,16.55,18.14,16.03,Normal
1992-12-21,THA01,0.0,1.2,1.23,1.16,16.25,17.6,15.0,Normal
1992-12-22,THA01,0.0,1.19,1.22,1.16,15.99,17.07,15.0,Normal
1992-12-23,THA01,0.0,1.17,1.22,1.16,15.3,17.07,15.0,Normal
1992-12-24,THA01,0.0,1.17,1.19,1.16,15.3,16.03,15.0,Normal
1992-12-25,THA01,0.0,1.22,1.3,1.19,17.2,19.77,16.03,Normal
1992-12-26,THA01,0.0,1.16,1.19,1.13,15.18,16.03,14.0,Normal
1992-12-27,THA01,0.0,1.09,1.13,1.07,12.8,14.0,12.06,Normal
1992-12-28,THA01,0.0,1.06,1.07,1.05,11.75,12.06,11.59,Normal
1992-12-29,THA01,38.0,1.04,1.04,1.04,11.12,11.12,11.12,Normal
1992-12-30,THA01,0.0,1.17,1.2,1.14,15.39,16.55,14.5,Normal
1992-12-31,THA01,0.0,1.07,1.1,1.05,12.06,13.02,11.59,Normal
1993-01-01,THA01,0.0,1.03,1.05,1.02,10.9,11.59,10.67,Normal
1993-01-02,THA01,0.0,1.01,1.02,1.01,10.33,10.67,10.21,Normal
1993-01-03,THA01,0.0,1.03,1.04,1.01,10.88,11.12,10.21,Normal
1993-01-04,THA01,0.0,1.01,1.01,1.01,10.21,10.21,10.21,Normal
1993-01-05,THA01,0.0,1,1.01,0.98,9.94,10.21,9.33,Normal
1993-01-06,THA01,0.0,0.96,0.98,0.94,8.77,9.33,8.47,Normal
1993-01-07,THA01,0.0,0.94,0.94,0.93,8.26,8.47,8.05,Normal
1993-01-08,THA01,0.0,0.93,0.93,0.91,7.94,8.05,7.63,Normal
1993-01-09,THA01,0.0,0.91,0.91,0.91,7.63,7.63,7.63,Normal
1993-01-10,THA01,0.0,0.91,0.91,0.9,7.55,7.63,7.23,Normal
1993-01-11,THA01,0.0,0.9,0.9,0.88,7.16,7.23,6.83,Normal
1993-01-12,THA01,0.0,0.87,0.88,0.87,6.6,6.83,6.44,Normal
1993-01-13,THA01,0.0,0.87,0.88,0.87,6.47,6.83,6.44,Normal
1993-01-14,THA01,13.0,0.91,1.04,0.88,7.53,11.12,6.83,Normal
1993-01-15,THA01,12.0,1.09,1.19,1.01,12.89,16.03,10.21,Normal
1993-01-16,THA01,0.0,1.07,1.2,0.99,12.12,16.55,9.77,Normal
1993-01-17,THA01,0.0,0.98,0.99,0.96,9.48,9.77,8.89,Normal
1993-01-18,THA01,0.0,0.94,0.96,0.91,8.26,8.89,7.63,Normal
1993-01-19,THA01,0.0,0.89,0.91,0.87,7.08,7.63,6.44,Normal
1993-01-20,THA01,0.0,0.86,0.87,0.85,6.26,6.44,6.05,Normal
1993-01-21,THA01,0.0,0.83,0.84,0.82,5.55,5.68,5.31,Normal
1993-01-22,THA01,0.0,0.81,0.82,0.79,4.93,5.31,4.59,Normal
1993-01-23,THA01,0.0,0.79,0.82,0.79,4.62,5.31,4.59,Normal
1993-01-24,THA01,0.0,0.84,0.87,0.82,5.76,6.44,5.31,Normal
1993-01-25,THA01,7.2,0.84,0.85,0.82,5.75,6.05,5.31,Normal
1993-01-26,THA01,14.1,0.87,1.01,0.84,6.48,10.21,5.68,Normal
1993-01-27,THA01,0.0,1.1,1.19,1.04,13.18,16.03,11.12,Normal
1993-01-28,THA01,11.0,1.02,1.07,0.96,10.78,12.06,8.89,Normal
1993-01-29,THA01,0.0,0.87,0.96,0.82,6.45,8.89,5.31,Normal
1993-01-30,THA01,0.0,0.81,0.82,0.79,5.08,5.31,4.59,Normal
1993-01-31,THA01,0.0,0.79,0.79,0.79,4.59,4.59,4.59,Normal
1993-02-01,THA01,0.0,0.79,0.79,0.78,4.5,4.59,4.25,Normal
1993-02-02,THA01,0.0,0.78,0.78,0.76,4.23,4.25,3.91,Normal
1993-02-03,THA01,0.0,0.76,0.76,0.76,3.91,3.91,3.91,Normal
1993-02-04,THA01,0.0,0.75,0.75,0.75,3.58,3.58,3.58,Normal
1993-02-05,THA01,0.0,0.74,0.75,0.73,3.48,3.58,3.26,Normal
1993-02-06,THA01,0.0,0.76,0.76,0.76,3.91,3.91,3.91,Normal
1993-02-07,THA01,0.0,0.89,1.6,0.73,7.74,31.75,3.26,Normal
1993-02-08,THA01,0.0,1.58,2.01,1.19,31.38,50.49,16.03,Normal
1993-02-09,THA01,11.1,0.99,1.16,0.9,9.85,15.0,7.23,Normal
1993-02-10,THA01,0.0,0.86,0.9,0.84,6.26,7.23,5.68,Normal
1993-02-11,THA01,0.0,0.82,0.84,0.81,5.35,5.68,4.94,Normal
1993-02-12,THA01,0.0,0.81,0.81,0.79,4.89,4.94,4.59,Normal
1993-02-13,THA01,0.0,0.83,1.01,0.79,5.51,10.21,4.59,Normal
1993-02-14,THA01,35.5,1.42,1.95,1.04,25.12,47.54,11.12,Normal
1993-02-15,THA01,5.4,1.61,1.95,1.4,32.4,47.54,23.76,Normal
1993-02-16,THA01,94.2,1.18,2.1,0.96,16.5,55.0,8.89,Normal
1993-02-17,THA01,0.0,1.37,2.26,1.05,24.07,62.8,11.59,Normal
1993-02-18,THA01,0.0,1.08,1.11,1.04,12.36,13.51,11.12,Normal
1993-02-19,THA01,0.0,0.97,1.02,0.91,9.1,10.67,7.63,Normal
1993-02-20,THA01,0.0,0.88,0.91,0.87,6.85,7.63,6.44,Normal
1993-02-21,THA01,0.0,0.85,0.87,0.84,5.9,6.44,5.68,Normal
1993-02-22,THA01,0.0,0.83,0.84,0.81,5.43,5.68,4.94,Normal
1993-02-23,THA01,0.0,0.91,1.1,0.81,7.65,13.02,4.94,Normal
1993-02-24,THA01,8.5,1.09,1.25,0.93,13.01,18.14,8.05,Normal
1993-02-25,THA01,0.0,0.97,1.11,0.9,9.27,13.51,7.23,Normal
1993-02-26,THA01,0.0,0.87,0.9,0.85,6.42,7.23,6.05,Normal
1993-02-27,THA01,0.0,1.02,1.16,0.87,10.82,15.0,6.44,Normal
1993-02-28,THA01,0.0,0.88,0.94,0.85,6.76,8.47,6.05,Normal
1993-03-01,THA01,0.0,0.89,0.91,0.87,7.05,7.63,6.44,Normal
1993-03-02,THA01,0.0,1.27,1.48,0.93,18.9,26.75,8.05,Normal
1993-03-03,THA01,0.0,1.15,1.49,0.99,15.14,27.36,9.77,Normal
1993-03-04,THA01,0.0,0.92,0.99,0.88,7.7,9.77,6.83,Normal
1993-03-05,THA01,0.0,0.86,0.88,0.85,6.28,6.83,6.05,Normal
1993-03-06,THA01,0.0,0.83,0.84,0.82,5.49,5.68,5.31,Normal
1993-03-07,THA01,0.0,0.8,0.81,0.78,4.72,4.94,4.25,Normal
1993-03-08,THA01,6.8,0.79,0.9,0.78,4.64,7.23,4.25,Normal
1993-03-09,THA01,0.0,0.84,0.93,0.81,5.86,8.05,4.94,Normal
1993-03-10,THA01,6.0,0.85,1.16,0.79,6.07,15.0,4.59,Normal
1993-03-11,THA01,0.0,1.25,1.51,1.07,18.16,27.97,12.06,Normal
1993-03-12,THA01,2.1,1.71,2.01,1.46,36.78,50.49,26.14,Normal
1993-03-13,THA01,0.0,1.27,1.75,1.11,19.12,38.37,13.51,Normal
1993-03-14,THA01,0.0,1.1,1.17,1.07,13.05,15.51,12.06,Normal
1993-03-15,THA01,0.0,1.11,1.17,1.05,13.31,15.51,11.59,Normal
1993-03-16,THA01,0.0,0.94,1.05,0.88,8.45,11.59,6.83,Normal
1993-03-17,THA01,0.0,0.85,0.88,0.82,5.85,6.83,5.31,Normal
1993-03-18,THA01,0.0,0.86,0.94,0.82,6.26,8.47,5.31,Normal
1993-03-19,THA01,0.0,0.95,1.01,0.91,8.66,10.21,7.63,Normal
1993-03-20,THA01,0.0,0.95,0.99,0.91,8.56,9.77,7.63,Normal
1993-03-21,THA01,0.0,0.94,0.98,0.91,8.46,9.33,7.63,Normal
1993-03-22,THA01,0.0,0.88,0.94,0.82,6.67,8.47,5.31,Normal
1993-03-23,THA01,23.0,0.87,1.14,0.79,6.73,14.5,4.59,Normal
1993-03-24,THA01,0.0,1.22,1.4,1.11,17.18,23.76,13.51,Normal
1993-03-25,THA01,9.1,1.05,1.1,1.02,11.48,13.02,10.67,Normal
1993-03-26,THA01,0.0,1.08,1.25,1.02,12.54,18.14,10.67,Normal
1993-03-27,THA01,7.3,1.11,1.2,1.05,13.34,16.55,11.59,Normal
1993-03-28,THA01,0.0,1.03,1.13,0.93,10.84,14.0,8.05,Normal
1993-03-29,THA01,0.0,0.9,0.93,0.87,7.22,8.05,6.44,Normal
1993-03-30,THA01,0.0,0.83,0.87,0.81,5.56,6.44,4.94,Normal
1993-03-31,THA01,1.3,0.8,0.81,0.79,4.8,4.94,4.59,Normal
1993-04-01,THA01,53.8,0.86,1.19,0.79,6.54,16.03,4.59,Normal
1993-04-02,THA01,0.0,1,1.2,0.87,10.08,16.55,6.44,Normal
1993-04-03,THA01,3.2,0.87,1.07,0.81,6.65,12.06,4.94,Normal
1993-04-04,THA01,40.1,1.4,1.58,1.1,23.97,31.11,13.02,Normal
1993-04-05,THA01,0.0,1.27,1.68,1.13,19.11,35.01,14.0,Normal
1993-04-06,THA01,0.0,1.66,1.95,1.26,34.59,47.54,18.68,Normal
1993-04-07,THA01,0.0,1.09,1.22,1.04,12.71,17.07,11.12,Normal
1993-04-08,THA01,0.0,1.02,1.07,0.96,10.64,12.06,8.89,Normal
1993-04-09,THA01,0.0,0.89,0.94,0.84,6.91,8.47,5.68,Normal
1993-04-10,THA01,0.0,0.84,0.88,0.81,5.72,6.83,4.94,Normal
1993-04-11,THA01,0.0,0.86,0.88,0.84,6.26,6.83,5.68,Normal
1993-04-12,THA01,0.0,0.94,0.99,0.88,8.23,9.77,6.83,Normal
1993-04-13,THA01,10.0,0.97,1.01,0.93,9.16,10.21,8.05,Normal
1993-04-14,THA01,20.6,0.91,0.93,0.88,7.47,8.05,6.83,Normal
1993-04-15,THA01,60.4,0.98,1.33,0.91,9.48,20.89,7.63,Normal
1993-04-16,THA01,3.6,1.51,1.65,1.36,27.99,33.7,22.03,Normal
1993-04-17,THA01,0.0,1.43,1.51,1.37,25.04,27.97,22.6,Normal
1993-04-18,THA01,4.1,1.36,1.49,1.23,22.23,27.36,17.6,Normal
1993-04-19,THA01,0.0,1.19,1.33,1.1,16.1,20.89,13.02,Normal
1993-04-20,THA01,0.0,1.05,1.1,1.02,11.54,13.02,10.67,Normal
1993-04-21,THA01,0.0,1.24,1.43,1.11,18.05,24.94,13.51,Normal
1993-04-22,THA01,16.5,1.12,1.22,1.07,13.88,17.07,12.06,Normal
1993-04-23,THA01,1.6,1.17,1.43,1.11,15.59,24.94,13.51,Normal
1993-04-24,THA01,9.5,1.52,1.71,1.34,28.42,36.34,21.46,Normal
1993-04-25,THA01,50.1,1.75,1.89,1.68,38.42,44.65,35.01,Normal
1993-04-26,THA01,29.1,1.62,1.87,1.49,32.8,43.94,27.36,Normal
1993-04-27,THA01,0.0,1.46,1.72,1.36,26.28,37.02,22.03,Normal
1993-04-28,THA01,70.4,1.53,2.5,1.23,30.28,75.93,17.6,Normal
1993-04-29,THA01,0.0,2.07,2.83,1.69,54.31,95.21,35.68,Normal
1993-04-30,THA01,6.1,1.57,1.69,1.45,30.58,35.68,25.54,Normal
1993-05-01,THA01,26.2,1.37,1.55,1.28,22.4,29.84,19.22,Normal
1993-05-02,THA01,20.4,2.22,2.36,1.71,61.3,68.45,36.34,Normal
1993-05-03,THA01,40.5,2.13,2.35,1.9,56.33,67.63,45.37,Normal
1993-05-04,THA01,0.0,2.01,2.18,1.83,50.47,58.86,41.82,Normal
1993-05-05,THA01,0.0,2.1,2.22,1.92,55.09,61.22,46.09,Normal
1993-05-06,THA01,0.0,1.56,1.83,1.43,30.22,41.82,24.94,Normal
1993-05-07,THA01,0.0,1.39,1.43,1.34,23.28,24.94,21.46,Normal
1993-05-08,THA01,0.0,1.31,1.34,1.31,20.42,21.46,20.33,Normal
1993-05-09,THA01,0.0,1.23,1.25,1.2,17.34,18.14,16.55,Normal
1993-05-10,THA01,73.1,1.22,1.55,1.13,17.16,29.84,14.0,Normal
1993-05-11,THA01,88.8,1.57,1.74,1.43,30.44,37.69,24.94,Normal
1993-05-12,THA01,13.5,2,2.13,1.74,49.85,56.54,37.69,Normal
1993-05-13,THA01,4.2,1.65,1.92,1.45,34.32,46.09,25.54,Normal
1993-05-14,THA01,8.6,1.58,1.71,1.46,31.04,36.34,26.14,Normal
1993-05-15,THA01,20.7,1.49,1.58,1.43,27.17,31.11,24.94,Normal
1993-05-16,THA01,56.4,1.49,1.57,1.4,27.11,30.48,23.76,Normal
1993-05-17,THA01,80.6,2.43,2.9,1.43,73.42,98.86,24.94,Normal
1993-05-18,THA01,12.1,2.66,2.86,2.32,85.11,97.03,66.01,Normal
1993-05-19,THA01,16.1,2.15,2.32,2.06,57.39,66.01,52.73,Normal
1993-05-20,THA01,14.2,1.98,2.04,1.87,48.8,51.98,43.94,Normal
1993-05-21,THA01,4.0,1.79,1.86,1.75,40.09,43.23,38.37,Normal
1993-05-22,THA01,20.1,1.82,1.86,1.78,41.62,43.23,39.74,Normal
1993-05-23,THA01,46.4,1.74,1.89,1.68,37.96,44.65,35.01,Normal
1993-05-24,THA01,79.3,2,2.27,1.89,49.83,63.6,44.65,Normal
1993-05-25,THA01,40.4,3.09,3.54,2.38,111.37,139.68,69.27,Normal
1993-05-26,THA01,60.0,5.9,6.46,5.58,324.17,374.09,295.97,Minor Flood
1993-05-27,THA01,41.5,7.31,7.74,6.81,454.69,496.91,406.62,Major Flood
1993-05-28,THA01,61.2,6.01,6.34,5.5,333.9,362.97,289.51,Minor Flood
1993-05-29,THA01,24.6,4.63,5.36,4.15,219.73,277.99,182.45,Alert
1993-05-30,THA01,10.3,4.24,4.86,3.57,190.61,237.06,141.73,Alert
1993-05-31,THA01,15.5,6.66,6.92,5.76,392.88,416.69,311.66,Minor Flood
1993-06-01,THA01,12.3,4.29,5.55,3.66,194.24,293.38,147.94,Alert
1993-06-02,THA01,7.2,3.24,3.6,2.93,120.38,143.79,100.7,Normal
1993-06-03,THA01,29.4,2.83,2.93,2.7,94.98,100.7,87.16,Normal
1993-06-04,THA01,40.1,3.71,4.08,2.9,152.34,178.01,98.86,Alert
1993-06-05,THA01,31.6,3.1,3.72,2.97,111.41,152.13,103.48,Normal
1993-06-06,THA01,47.3,3.25,3.64,2.97,121.08,146.9,103.48,Normal
1993-06-07,THA01,6.7,3.13,3.32,2.86,113.19,125.59,97.03,Normal
1993-06-08,THA01,2.9,2.54,2.71,2.42,78.19,88.04,71.74,Normal
1993-06-09,THA01,0.0,2.26,2.39,2.15,63.06,70.09,57.31,Normal
1993-06-10,THA01,0.0,2.08,2.13,2.04,53.73,56.54,51.98,Normal
1993-06-11,THA01,0.0,1.92,1.97,1.87,45.88,48.27,43.94,Normal
1993-06-12,THA01,0.0,1.81,1.86,1.75,40.76,43.23,38.37,Normal
1993-06-13,THA01,0.0,1.69,1.74,1.66,35.46,37.69,34.35,Normal
1993-06-14,THA01,0.0,1.63,1.66,1.6,33.13,34.35,31.75,Normal
1993-06-15,THA01,0.0,1.57,1.6,1.52,30.48,31.75,28.59,Normal
1993-06-16,THA01,0.0,1.56,1.6,1.52,30.22,31.75,28.59,Normal
1993-06-17,THA01,0.0,1.44,1.51,1.42,25.3,27.97,24.35,Normal
1993-06-18,THA01,0.0,1.41,1.42,1.37,24.06,24.35,22.6,Normal
1993-06-19,THA01,0.0,1.34,1.37,1.31,21.29,22.6,20.33,Normal
1993-06-20,THA01,0.0,1.29,1.31,1.26,19.57,20.33,18.68,Normal
