date,station_id,rainfall_mm,w_avg,w_max,w_min,q_avg,q_max,q_min,flood_category,rainfall_DEN01,rainfall_LAN01,rainfall_THA01,rainfall_UDU01,rainfall_MAK01,rainfall_BAD01,rising_flag,station_code,rainfall_mm_lag_1,rainfall_mm_lag_2,rainfall_mm_lag_3,w_avg_lag_1,w_avg_lag_2,w_max_lag_1,rainfall_mm_rolling_3,rainfall_mm_rolling_7,w_avg_rolling_3,w_avg_delta,rainfall_delta,rainfall_DEN01_lag_1,rainfall_DEN01_lag_2,rainfall_LAN01_lag_1,rainfall_LAN01_lag_2,rainfall_THA01_lag_1,rainfall_THA01_lag_2,rainfall_UDU01_lag_1,rainfall_UDU01_lag_2,rainfall_MAK01_lag_1,rainfall_MAK01_lag_2,flood_label
2013-02-17,THA01,0.0,1.3,1.36,1.25,20.06,22.03,18.14,Normal,18.2,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,12.8,1.42,1.72,1.58,0.0,7.628571428571421,1.4799999999999998,-0.11999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-02-18,THA01,1.6,1.71,2.16,1.43,36.66,58.08,24.94,Normal,11.5,0.0,1.6,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.3,1.42,1.36,0.5333333333333333,7.857142857142849,1.4766666666666666,0.4099999999999999,1.6,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-02-19,THA01,52.7,2.01,3.05,1.49,53.22,108.17,27.36,Normal,45.9,0.0,52.7,0.0,12.6,8.4,0,1,1.6,0.0,0.0,1.71,1.3,2.16,18.1,14.95714285714285,1.6733333333333331,0.2999999999999998,51.1,11.5,18.2,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0
2013-02-20,THA01,51.3,2.08,2.8,1.75,54.44,93.4,38.37,Normal,0.0,0.0,51.3,0.0,2.1,1.7,0,1,52.7,1.6,0.0,2.01,1.71,3.05,35.199999999999996,16.914285714285704,1.933333333333333,0.07000000000000028,-1.4000000000000057,45.9,11.5,0.0,0.0,52.7,1.6,0.0,0.0,12.6,0.0,0
2013-02-21,THA01,19.8,1.84,2.03,1.69,42.65,51.23,35.68,Normal,0.0,0.0,19.8,0.0,3.1,2.0,0,1,51.3,52.7,1.6,2.08,2.01,2.8,41.26666666666667,17.914285714285704,1.9766666666666663,-0.24,-31.499999999999996,0.0,45.9,0.0,0.0,51.3,52.7,0.0,0.0,2.1,12.6,0
2013-02-22,THA01,0.0,1.58,1.8,1.46,31.01,40.43,26.14,Normal,0.0,0.0,0.0,0.0,0.0,25.2,0,1,19.8,51.3,52.7,1.84,2.08,2.03,23.7,17.914285714285704,1.833333333333333,-0.26,-19.8,0.0,0.0,0.0,0.0,19.8,51.3,0.0,0.0,3.1,2.1,0
2013-02-23,THA01,0.0,1.39,1.46,1.36,23.44,26.14,22.03,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,19.8,51.3,1.58,1.84,1.8,6.6000000000000005,17.914285714285704,1.6033333333333328,-0.19000000000000017,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,3.1,0
2013-02-24,THA01,2.4,1.31,1.39,1.3,20.45,23.18,19.77,Normal,0.0,0.0,2.4,0.0,0.0,0.0,0,1,0.0,0.0,19.8,1.39,1.58,1.46,0.7999999999999999,18.25714285714285,1.4266666666666665,-0.07999999999999985,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-02-25,THA01,0.0,1.75,1.95,1.49,38.49,47.54,27.36,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.4,0.0,0.0,1.31,1.39,1.39,0.7999999999999999,18.02857142857142,1.4833333333333332,0.43999999999999995,-2.4,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0
2013-02-26,THA01,0.0,1.34,1.48,1.23,21.34,26.75,17.6,Normal,6.7,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2.4,0.0,1.75,1.31,1.95,0.7999999999999999,10.499999999999991,1.4666666666666666,-0.4099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0
2013-02-27,THA01,0.0,1.29,1.36,1.22,19.54,22.03,17.07,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,2.4,1.34,1.75,1.48,0.0,3.1714285714285633,1.4599999999999997,-0.050000000000000044,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-02-28,THA01,19.4,1.4,2.32,1.16,25.24,66.01,15.0,Normal,0.0,0.0,19.4,0.0,9.4,5.6,0,1,0.0,0.0,0.0,1.29,1.34,1.36,6.466666666666666,3.114285714285706,1.343333333333333,0.10999999999999988,19.4,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-03-01,THA01,13.1,1.51,2.13,1.28,28.45,56.54,19.22,Normal,0.0,0.0,13.1,0.0,13.8,12.3,0,1,19.4,0.0,0.0,1.4,1.29,2.32,10.833333333333334,4.985714285714278,1.3999999999999997,0.1100000000000001,-6.299999999999999,0.0,0.0,0.0,0.0,19.4,0.0,0.0,0.0,9.4,0.0,0
2013-03-02,THA01,37.8,1.58,1.94,1.28,31.28,46.81,19.22,Normal,0.0,0.0,37.8,0.0,10.5,10.8,0,1,13.1,19.4,0.0,1.51,1.4,2.13,23.433333333333334,10.385714285714275,1.4966666666666664,0.07000000000000006,24.699999999999996,0.0,0.0,0.0,0.0,13.1,19.4,0.0,0.0,13.8,9.4,0
2013-03-03,THA01,80.4,2.21,4.4,1.33,69.34,201.68,20.89,Alert,0.0,0.0,80.4,0.0,29.2,31.9,0,1,37.8,13.1,19.4,1.58,1.51,1.94,43.76666666666667,21.528571428571418,1.7666666666666664,0.6299999999999999,42.60000000000001,0.0,0.0,0.0,0.0,37.8,13.1,0.0,0.0,10.5,13.8,1
2013-03-04,THA01,0.0,2.12,3.87,1.66,57.79,162.76,34.35,Normal,0.0,0.0,0.0,0.0,34.4,16.8,0,1,80.4,37.8,13.1,2.21,1.58,4.4,39.400000000000006,21.528571428571418,1.9699999999999998,-0.08999999999999986,-80.4,0.0,0.0,0.0,0.0,80.4,37.8,0.0,0.0,29.2,10.5,0
2013-03-05,THA01,4.6,1.54,1.65,1.46,29.16,33.7,26.14,Normal,8.4,0.0,4.6,0.0,0.0,0.0,0,1,0.0,80.4,37.8,2.12,2.21,3.87,28.333333333333332,22.185714285714276,1.9566666666666663,-0.5800000000000001,4.6,0.0,0.0,0.0,0.0,0.0,80.4,0.0,0.0,34.4,29.2,0
2013-03-06,THA01,0.0,1.4,1.55,1.34,23.77,29.84,21.46,Normal,4.5,0.0,0.0,0.0,0.0,0.0,0,1,4.6,0.0,80.4,1.54,2.12,1.65,1.5333333333333332,22.185714285714276,1.6866666666666663,-0.14000000000000012,-4.6,8.4,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,34.4,0
2013-03-07,THA01,5.6,1.3,1.33,1.28,20.08,20.89,19.22,Normal,0.0,0.0,5.6,0.0,4.0,7.8,0,1,0.0,4.6,0.0,1.4,1.54,1.55,3.4,20.2142857142857,1.413333333333333,-0.09999999999999987,5.6,4.5,8.4,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0
2013-03-08,THA01,0.0,1.26,1.28,1.22,18.41,19.22,17.07,Normal,0.0,0.0,0.0,0.0,0.0,1.7,0,1,5.6,0.0,4.6,1.3,1.4,1.33,1.8666666666666665,18.34285714285713,1.3199999999999996,-0.040000000000000036,-5.6,0.0,4.5,0.0,0.0,5.6,0.0,0.0,0.0,4.0,0.0,0
2013-03-09,THA01,17.3,1.31,1.57,1.22,20.47,30.48,17.07,Normal,0.0,0.0,17.3,0.0,11.6,9.8,0,1,0.0,5.6,0.0,1.26,1.3,1.28,7.633333333333333,15.414285714285707,1.2899999999999998,0.050000000000000044,17.3,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,4.0,0
2013-03-10,THA01,0.0,1.33,1.49,1.25,21.26,27.36,18.14,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,17.3,0.0,5.6,1.31,1.26,1.57,5.766666666666667,3.9285714285714204,1.2999999999999998,0.020000000000000018,-17.3,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,11.6,0.0,0
2013-03-11,THA01,0.0,1.33,1.49,1.25,20.95,27.36,18.14,Normal,6.2,0.0,0.0,0.0,0.0,0.0,0,1,0.0,17.3,0.0,1.33,1.31,1.49,5.766666666666668,3.9285714285714204,1.323333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,11.6,0
2013-03-12,THA01,8.1,1.26,1.49,1.17,18.53,27.36,15.51,Normal,0.0,0.0,8.1,0.0,0.0,0.0,0,1,0.0,0.0,17.3,1.33,1.33,1.49,2.6999999999999997,4.428571428571421,1.3066666666666664,-0.07000000000000006,8.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-03-13,THA01,5.0,1.48,1.8,1.33,27.08,40.43,20.89,Normal,0.0,0.0,5.0,0.0,37.1,0.0,0,1,8.1,0.0,0.0,1.26,1.33,1.49,4.366666666666666,5.142857142857134,1.3566666666666665,0.21999999999999997,-3.0999999999999996,0.0,6.2,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0
2013-03-14,THA01,0.7,1.39,1.65,1.28,23.42,33.7,19.22,Normal,0.0,0.0,0.7,0.0,0.0,0.0,0,1,5.0,8.1,0.0,1.48,1.26,1.8,4.6,4.442857142857135,1.3766666666666663,-0.09000000000000008,-4.3,0.0,0.0,0.0,0.0,5.0,8.1,0.0,0.0,37.1,0.0,0
2013-03-15,THA01,1.0,1.61,1.8,1.45,32.44,40.43,25.54,Normal,7.8,0.0,1.0,0.0,0.0,28.3,0,1,0.7,5.0,8.1,1.39,1.48,1.65,2.2333333333333334,4.585714285714277,1.4933333333333332,0.2200000000000002,0.30000000000000004,0.0,0.0,0.0,0.0,0.7,5.0,0.0,0.0,0.0,37.1,0
2013-03-16,THA01,0.0,1.46,1.69,1.37,25.93,35.68,22.6,Normal,0.0,0.0,0.0,0.0,0.0,2.2,0,1,1.0,0.7,5.0,1.61,1.39,1.8,0.5666666666666667,2.114285714285706,1.4866666666666664,-0.15000000000000013,-1.0,7.8,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0
2013-03-17,THA01,7.1,1.29,1.4,1.2,19.51,23.76,16.55,Normal,0.0,0.0,7.1,0.0,5.1,0.0,0,1,0.0,1.0,0.7,1.46,1.61,1.69,2.6999999999999997,3.12857142857142,1.4533333333333331,-0.16999999999999993,7.1,0.0,7.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2013-03-18,THA01,59.7,1.45,2.04,1.23,26.23,51.98,17.6,Normal,0.0,0.0,59.7,0.0,0.8,0.3,0,1,7.1,0.0,1.0,1.29,1.46,1.4,22.266666666666666,11.657142857142848,1.3999999999999997,0.15999999999999992,52.6,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,5.1,0.0,0
2013-03-19,THA01,34.7,1.77,2.12,1.43,39.6,55.77,24.94,Normal,2.5,0.0,34.7,0.0,1.8,22.1,0,1,59.7,7.1,0.0,1.45,1.29,2.04,33.833333333333336,15.457142857142852,1.503333333333333,0.32000000000000006,-25.0,0.0,0.0,0.0,0.0,59.7,7.1,0.0,0.0,0.8,5.1,0
2013-03-20,THA01,1.6,1.45,1.9,1.31,25.78,45.37,20.33,Normal,0.0,0.0,1.6,0.0,0.0,3.1,0,1,34.7,59.7,7.1,1.77,1.45,2.12,32.00000000000001,14.971428571428564,1.5566666666666664,-0.32000000000000006,-33.1,2.5,0.0,0.0,0.0,34.7,59.7,0.0,0.0,1.8,0.8,0
2013-03-21,THA01,3.9,1.39,1.68,1.26,23.62,35.01,18.68,Normal,0.0,0.0,3.9,0.0,1.0,3.9,0,1,1.6,34.7,59.7,1.45,1.77,1.9,13.4,15.42857142857142,1.5366666666666664,-0.06000000000000005,2.3,0.0,2.5,0.0,0.0,1.6,34.7,0.0,0.0,0.0,1.8,0
2013-03-22,THA01,0.0,1.35,1.58,1.25,21.87,31.11,18.14,Normal,20.4,0.0,0.0,0.0,1.0,0.0,0,1,3.9,1.6,34.7,1.39,1.45,1.68,1.8333333333333333,15.285714285714278,1.3966666666666665,-0.039999999999999813,-3.9,0.0,0.0,0.0,0.0,3.9,1.6,0.0,0.0,1.0,0.0,0
2013-03-23,THA01,5.4,1.24,1.58,1.16,17.87,31.11,15.0,Normal,26.0,0.0,5.4,0.0,1.2,0.0,0,1,0.0,3.9,1.6,1.35,1.39,1.58,3.1,16.05714285714285,1.3266666666666662,-0.1100000000000001,5.4,20.4,0.0,0.0,0.0,0.0,3.9,0.0,0.0,1.0,1.0,0
2013-03-24,THA01,15.0,1.64,1.77,1.49,33.32,39.05,27.36,Normal,9.8,0.0,15.0,0.0,19.1,28.3,0,1,5.4,0.0,3.9,1.24,1.35,1.58,6.8,17.185714285714276,1.4099999999999995,0.3999999999999999,9.6,26.0,20.4,0.0,0.0,5.4,0.0,0.0,0.0,1.2,1.0,0
2013-03-25,THA01,31.8,1.79,2.62,1.37,41.43,82.78,22.6,Normal,35.0,0.0,31.8,0.0,37.4,25.0,0,1,15.0,5.4,0.0,1.64,1.24,1.77,17.400000000000002,13.199999999999992,1.5566666666666664,0.15000000000000013,16.8,9.8,26.0,0.0,0.0,15.0,5.4,0.0,0.0,19.1,1.2,0
2013-03-26,THA01,74.7,2.27,3.29,1.65,65.42,123.61,33.7,Normal,23.8,0.0,74.7,0.0,5.2,12.3,0,1,31.8,15.0,5.4,1.79,1.64,2.62,40.5,18.914285714285707,1.8999999999999997,0.48,42.900000000000006,35.0,9.8,0.0,0.0,31.8,15.0,0.0,0.0,37.4,19.1,0
2013-03-27,THA01,14.2,1.91,2.96,1.62,46.47,102.55,32.4,Normal,5.9,0.0,14.2,0.0,7.3,4.5,0,1,74.7,31.8,15.0,2.27,1.79,3.29,40.23333333333334,20.714285714285705,1.9899999999999995,-0.3600000000000001,-60.5,23.8,35.0,0.0,0.0,74.7,31.8,0.0,0.0,5.2,37.4,0
2013-03-28,THA01,16.4,1.55,1.66,1.37,29.79,34.35,22.6,Normal,13.7,0.0,16.4,0.0,10.7,0.0,0,1,14.2,74.7,31.8,1.91,2.27,2.96,35.1,22.499999999999993,1.9099999999999995,-0.3599999999999999,2.1999999999999993,5.9,23.8,0.0,0.0,14.2,74.7,0.0,0.0,7.3,5.2,0
2013-03-29,THA01,46.2,1.75,1.84,1.58,38.14,42.53,31.11,Normal,39.3,0.0,46.2,0.0,40.4,44.5,0,1,16.4,14.2,74.7,1.55,1.91,1.66,25.600000000000005,29.09999999999999,1.7366666666666664,0.19999999999999996,29.800000000000004,13.7,5.9,0.0,0.0,16.4,14.2,0.0,0.0,10.7,7.3,0
2013-03-30,THA01,7.6,1.94,2.26,1.77,47.22,62.8,39.05,Normal,0.0,0.0,7.6,0.0,5.7,4.8,0,1,46.2,16.4,14.2,1.75,1.55,1.84,23.400000000000002,29.414285714285707,1.7466666666666661,0.18999999999999995,-38.6,39.3,13.7,0.0,0.0,46.2,16.4,0.0,0.0,40.4,10.7,0
2013-03-31,THA01,1.4,1.62,1.89,1.52,32.78,44.65,28.59,Normal,0.0,0.0,1.4,0.0,0.0,0.0,0,1,7.6,46.2,16.4,1.94,1.75,2.26,18.400000000000006,27.47142857142856,1.7699999999999996,-0.31999999999999984,-6.199999999999999,0.0,39.3,0.0,0.0,7.6,46.2,0.0,0.0,5.7,40.4,0
2013-04-01,THA01,0.0,1.43,1.51,1.37,24.91,27.97,22.6,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.4,7.6,46.2,1.62,1.94,1.89,3.000000000000005,22.92857142857142,1.663333333333333,-0.19000000000000017,-1.4,0.0,0.0,0.0,0.0,1.4,7.6,0.0,0.0,0.0,5.7,0
2013-04-02,THA01,0.0,1.33,1.37,1.3,21.11,22.6,19.77,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.4,7.6,1.43,1.62,1.51,0.4666666666666714,12.25714285714285,1.4599999999999997,-0.09999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0
2013-04-03,THA01,7.8,1.34,1.89,1.2,21.95,44.65,16.55,Normal,0.0,0.0,7.8,0.0,0.0,0.0,0,1,0.0,0.0,1.4,1.33,1.43,1.37,2.6000000000000045,11.342857142857133,1.3666666666666665,0.010000000000000009,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-04-04,THA01,4.6,1.42,1.83,1.33,24.64,41.82,20.89,Normal,0.0,0.0,4.6,0.0,0.0,0.6,0,1,7.8,0.0,0.0,1.34,1.33,1.89,4.133333333333337,9.657142857142848,1.3633333333333333,0.07999999999999985,-3.2,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0
2013-04-05,THA01,4.0,1.26,1.31,1.22,18.37,20.33,17.07,Normal,0.0,0.0,4.0,0.0,0.0,0.0,0,1,4.6,7.8,0.0,1.42,1.34,1.83,5.466666666666671,3.62857142857142,1.3399999999999999,-0.15999999999999992,-0.5999999999999996,0.0,0.0,0.0,0.0,4.6,7.8,0.0,0.0,0.0,0.0,0
2013-04-06,THA01,0.0,1.2,1.25,1.17,16.55,18.14,15.51,Normal,30.5,0.0,0.0,0.0,0.0,0.0,0,1,4.0,4.6,7.8,1.26,1.42,1.31,2.8666666666666707,2.5428571428571343,1.293333333333333,-0.06000000000000005,-4.0,0.0,0.0,0.0,0.0,4.0,4.6,0.0,0.0,0.0,0.0,0
2013-04-07,THA01,23.2,1.15,1.19,1.11,14.69,16.03,13.51,Normal,0.0,0.0,23.2,0.0,0.0,0.0,0,1,0.0,4.0,4.6,1.2,1.26,1.25,9.066666666666672,5.657142857142849,1.203333333333333,-0.050000000000000044,23.2,30.5,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
2013-04-08,THA01,0.0,1.34,2.0,1.11,22.19,49.74,13.51,Normal,14.6,0.0,0.0,0.0,0.0,0.0,0,1,23.2,0.0,4.0,1.15,1.2,1.19,7.733333333333338,5.657142857142849,1.2299999999999995,0.19000000000000017,-23.2,0.0,30.5,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0
2013-04-09,THA01,23.5,1.41,2.01,1.23,24.53,50.49,17.6,Normal,16.2,0.0,23.5,0.0,0.0,68.3,0,1,0.0,23.2,0.0,1.34,1.15,2.0,15.566666666666672,9.014285714285705,1.2999999999999996,0.06999999999999984,23.5,14.6,0.0,0.0,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0
2013-04-10,THA01,20.9,1.84,2.42,1.37,43.12,71.74,22.6,Normal,9.8,0.0,20.9,0.0,0.0,8.4,0,1,23.5,0.0,23.2,1.41,1.34,2.01,14.800000000000004,10.885714285714277,1.5299999999999996,0.43000000000000016,-2.6000000000000014,16.2,14.6,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0
2013-04-11,THA01,0.0,1.66,2.44,1.43,34.84,72.57,24.94,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,20.9,23.5,0.0,1.84,1.41,2.42,14.800000000000004,10.228571428571419,1.6366666666666665,-0.18000000000000016,-20.9,9.8,16.2,0.0,0.0,20.9,23.5,0.0,0.0,0.0,0.0,0
2013-04-12,THA01,12.2,1.38,1.46,1.31,23.08,26.14,20.33,Normal,26.4,0.0,12.2,0.0,0.0,0.0,0,1,0.0,20.9,23.5,1.66,1.84,2.44,11.033333333333337,11.39999999999999,1.6266666666666663,-0.28,12.2,0.0,9.8,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0
2013-04-13,THA01,0.0,1.6,1.87,1.4,32.08,43.94,23.76,Normal,17.6,0.0,0.0,0.0,0.0,0.0,0,1,12.2,0.0,20.9,1.38,1.66,1.46,4.066666666666671,11.39999999999999,1.5466666666666662,0.2200000000000002,-12.2,26.4,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0
2013-04-14,THA01,0.0,2.23,3.2,1.71,63.45,117.75,36.34,Normal,0.0,0.0,0.0,0.0,0.0,1.4,0,1,0.0,12.2,0.0,1.6,1.38,1.87,4.066666666666671,8.085714285714278,1.7366666666666664,0.6299999999999999,0.0,17.6,26.4,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0
2013-04-15,THA01,16.9,1.85,1.94,1.77,42.81,46.81,39.05,Normal,0.0,0.0,16.9,0.0,0.0,0.0,0,1,0.0,0.0,12.2,2.23,1.6,3.2,5.633333333333337,10.499999999999991,1.8933333333333333,-0.3799999999999999,16.9,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-04-16,THA01,0.0,1.64,1.83,1.46,33.4,41.82,26.14,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,16.9,0.0,0.0,1.85,2.23,1.94,5.633333333333337,7.1428571428571335,1.9066666666666665,-0.2100000000000002,-16.9,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,0.0,0
2013-04-17,THA01,0.0,1.31,1.45,1.25,20.35,25.54,18.14,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,16.9,0.0,1.64,1.85,1.83,5.633333333333337,4.157142857142849,1.5999999999999996,-0.32999999999999985,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,0
2013-04-18,THA01,0.0,1.22,1.25,1.19,17.12,18.14,16.03,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,16.9,1.31,1.64,1.45,0.0,4.157142857142849,1.3899999999999997,-0.09000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-04-19,THA01,0.0,1.17,1.19,1.14,15.45,16.03,14.5,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.22,1.31,1.25,0.0,2.414285714285706,1.2333333333333332,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-04-20,THA01,0.0,1.13,1.14,1.11,13.96,14.5,13.51,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.17,1.22,1.19,0.0,2.414285714285706,1.173333333333333,-0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-04-21,THA01,0.0,1.1,1.11,1.08,13.06,13.51,12.54,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.13,1.17,1.14,0.0,2.414285714285706,1.133333333333333,-0.029999999999999805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-04-22,THA01,0.0,1.1,1.45,1.04,13.24,25.54,11.12,Normal,13.4,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.1,1.13,1.11,0.0,0.0,1.1099999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-04-23,THA01,7.4,1.41,1.6,1.16,24.12,31.75,15.0,Normal,5.0,0.0,7.4,0.0,0.0,0.0,0,1,0.0,0.0,0.0,1.1,1.1,1.45,2.4666666666666717,1.0571428571428492,1.2033333333333331,0.30999999999999983,7.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2013-04-24,THA01,24.5,1.16,1.25,1.13,15.12,18.14,14.0,Normal,21.0,0.0,24.5,0.0,0.0,19.9,0,1,7.4,0.0,0.0,1.41,1.1,1.6,10.633333333333338,4.557142857142849,1.223333333333333,-0.25,17.1,5.0,13.4,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0
2013-04-25,THA01,28.7,1.48,1.69,1.25,27.22,35.68,18.14,Normal,1.7,0.0,28.7,0.0,0.0,0.8,0,1,24.5,7.4,0.0,1.16,1.41,1.25,20.200000000000003,8.657142857142848,1.3499999999999996,0.32000000000000006,4.199999999999999,21.0,5.0,0.0,0.0,24.5,7.4,0.0,0.0,0.0,0.0,0
2013-04-26,THA01,17.2,1.4,1.55,1.31,23.58,29.84,20.33,Normal,0.0,0.0,17.2,0.0,0.0,0.0,0,1,28.7,24.5,7.4,1.48,1.16,1.69,23.46666666666667,11.114285714285705,1.3466666666666665,-0.08000000000000007,-11.5,1.7,21.0,0.0,0.0,28.7,24.5,0.0,0.0,0.0,0.0,0
2013-04-27,THA01,0.0,1.34,1.72,1.17,21.78,37.02,15.51,Normal,0.0,0.0,0.0,0.0,0.0,0.0,0,1,17.2,28.7,24.5,1.4,1.48,1.55,15.300000000000004,11.114285714285705,1.4066666666666663,-0.05999999999999983,-17.2,0.0,1.7,0.0,0.0,17.2,28.7,0.0,0.0,0.0,0.0,0
2013-04-28,THA01,0.9,1.3,1.65,1.22,20.21,33.7,17.07,Normal,7.3,0.0,0.9,0.0,0.0,1.7,0,1,0.0,17.2,28.7,1.34,1.4,1.72,6.033333333333338,11.242857142857135,1.3466666666666665,-0.040000000000000036,0.9,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0
2013-04-29,THA01,1.4,1.28,1.36,1.19,19.09,22.03,16.03,Normal,5.3,0.0,1.4,0.0,0.0,0.0,0,1,0.9,0.0,17.2,1.3,1.34,1.65,0.7666666666666714,11.442857142857134,1.3066666666666664,-0.020000000000000018,0.4999999999999999,7.3,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0
2013-04-30,THA01,3.8,1.2,1.34,1.13,16.34,21.46,14.0,Normal,0.0,0.0,3.8,0.0,0.0,0.0,0,1,1.4,0.9,0.0,1.28,1.3,1.36,2.033333333333338,10.928571428571418,1.2599999999999998,-0.08000000000000007,2.4,5.3,7.3,0.0,0.0,1.4,0.9,0.0,0.0,0.0,0.0,0
2013-05-01,THA01,60.9,1.37,1.54,1.2,22.65,29.22,16.55,Normal,30.5,0.0,60.9,0.0,31.7,43.7,0,1,3.8,1.4,0.9,1.2,1.28,1.34,22.033333333333335,16.128571428571423,1.283333333333333,0.17000000000000015,57.1,0.0,5.3,0.0,0.0,3.8,1.4,0.0,0.0,0.0,0.0,0
2013-05-02,THA01,0.8,1.35,1.49,1.19,21.9,27.36,16.03,Normal,0.0,0.0,0.8,0.0,0.0,2.0,0,1,60.9,3.8,1.4,1.37,1.2,1.54,21.83333333333334,12.142857142857135,1.3066666666666664,-0.020000000000000018,-60.1,30.5,0.0,0.0,0.0,60.9,3.8,0.0,0.0,31.7,0.0,0
2013-05-03,THA01,67.2,2.22,4.02,1.19,69.2,173.61,16.03,Alert,12.9,0.0,67.2,0.0,2.1,13.6,0,1,0.8,60.9,3.8,1.35,1.37,1.49,42.966666666666676,19.285714285714278,1.6466666666666665,0.8700000000000001,66.4,0.0,30.5,0.0,0.0,0.8,60.9,0.0,0.0,0.0,31.7,1
2013-05-04,THA01,3.0,2.27,3.66,1.84,65.57,147.94,42.53,Normal,32.2,0.0,3.0,0.0,0.0,11.1,0,1,67.2,0.8,60.9,2.22,1.35,4.02,23.666666666666675,19.714285714285705,1.9466666666666665,0.04999999999999982,-64.2,12.9,0.0,0.0,0.0,67.2,0.8,0.0,0.0,2.1,0.0,0
